carparkID,processing-time,slotOccupancy
1,1583060400,90
1,1583060400,109
1,1583060400,102
1,1583060400,110
1,1583060400,109
1,1583060400,107
1,1586692800,112
1,1586692800,104
1,1586692800,108
1,1586692800,110
1,1586692800,102
1,1586692800,110
1,1586692800,107
1,1586692800,109
1,1586692800,90
1,1586692800,113
1,1587902400,101
1,1587902400,113
1,1587902400,105
1,1587902400,108
1,1587902400,96
1,1587902400,109
1,1587902400,117
1,1587902400,105
1,1587902400,100
1,1587902400,102
1,1586865600,105
1,1586865600,108
1,1586865600,101
1,1586865600,104
1,1586865600,113
1,1586865600,107
1,1586865600,112
1,1586865600,100
1,1586865600,99
1,1586865600,114
1,1586260800,101
1,1586260800,113
1,1586260800,102
1,1586260800,109
1,1586260800,102
1,1586260800,109
1,1586260800,91
1,1586260800,107
1,1586260800,109
1,1586260800,103
1,1587470400,97
1,1587470400,109
1,1587470400,111
1,1587470400,106
1,1587470400,119
1,1587470400,107
1,1587470400,100
1,1587470400,103
1,1587470400,105
1,1587470400,105
1,1583406000,93
1,1583406000,115
1,1583406000,103
1,1583406000,113
1,1583406000,105
1,1583406000,110
1,1583406000,105
1,1583406000,112
1,1583406000,100
1,1583406000,109
1,1585047600,111
1,1585047600,102
1,1585047600,103
1,1585047600,113
1,1585047600,106
1,1585047600,101
1,1585047600,102
1,1585047600,102
1,1585047600,102
1,1585047600,99
1,1583146800,106
1,1583146800,105
1,1583146800,112
1,1583146800,101
1,1583146800,102
1,1583146800,109
1,1583146800,98
1,1583146800,100
1,1583146800,120
1,1583146800,102
1,1585220400,101
1,1585220400,98
1,1585220400,106
1,1585220400,104
1,1585220400,106
1,1585220400,102
1,1585220400,118
1,1585220400,110
1,1585220400,110
1,1585220400,103
1,1586260800,115
1,1586260800,111
1,1586260800,95
1,1586260800,108
1,1586260800,104
1,1586260800,115
1,1586260800,104
1,1586260800,103
1,1586260800,107
1,1586260800,104
1,1584183600,115
1,1584183600,109
1,1584183600,106
1,1584183600,104
1,1584183600,91
1,1584183600,107
1,1584183600,101
1,1584183600,107
1,1584183600,108
1,1584183600,101
1,1586865600,108
1,1586865600,107
1,1586865600,114
1,1586865600,98
1,1586865600,108
1,1586865600,111
1,1586865600,107
1,1586865600,112
1,1586865600,113
1,1586865600,111
1,1583319600,101
1,1583319600,91
1,1583319600,109
1,1583319600,102
1,1583319600,109
1,1583319600,115
1,1583319600,113
1,1583319600,108
1,1583319600,102
1,1583319600,111
1,1584097200,111
1,1584097200,109
1,1584097200,95
1,1584097200,107
1,1584097200,106
1,1584097200,104
1,1584097200,110
1,1584097200,110
1,1584097200,100
1,1584097200,104
1,1586779200,100
1,1586779200,103
1,1586779200,105
1,1586779200,103
1,1586779200,98
1,1586779200,102
1,1586779200,105
1,1586779200,119
1,1586779200,111
1,1586779200,104
1,1585306800,110
1,1585306800,101
1,1585306800,116
1,1585306800,106
1,1585306800,110
1,1585306800,120
1,1585306800,109
1,1585306800,103
1,1585306800,99
1,1585306800,110
1,1585220400,110
1,1585220400,114
1,1585220400,107
1,1585220400,115
1,1585220400,102
1,1585220400,103
1,1585220400,101
1,1585220400,104
1,1585220400,95
1,1585220400,108
1,1586088000,114
1,1586088000,111
1,1586088000,108
1,1586088000,108
1,1586088000,111
1,1586088000,93
1,1586088000,105
1,1586088000,104
1,1586088000,105
1,1586088000,101
1,1584961200,102
1,1584961200,113
1,1584961200,100
1,1584961200,102
1,1584961200,100
1,1584961200,92
1,1584961200,103
1,1584961200,122
1,1584961200,103
1,1584961200,106
1,1584097200,99
1,1584097200,100
1,1584097200,109
1,1584097200,112
1,1584097200,109
1,1584097200,114
1,1584097200,110
1,1584097200,104
1,1584097200,115
1,1584097200,103
1,1582974000,102
1,1582974000,113
1,1582974000,107
1,1582974000,115
1,1582974000,102
1,1582974000,104
1,1582974000,103
1,1582974000,99
1,1582974000,115
1,1582974000,104
1,1587211200,110
1,1587211200,109
1,1587211200,108
1,1587211200,94
1,1587211200,113
1,1587211200,106
1,1587211200,118
1,1587211200,115
1,1587211200,120
1,1587211200,111
1,1583665200,108
1,1583665200,91
1,1583665200,104
1,1583665200,101
1,1583665200,106
1,1583665200,100
1,1583665200,111
1,1583665200,111
1,1583665200,112
1,1583665200,115
1,1585738800,101
1,1585738800,100
1,1585738800,110
1,1585738800,108
1,1585738800,96
1,1585738800,113
1,1585738800,110
1,1585738800,110
1,1585738800,104
1,1585738800,106
1,1584615600,103
1,1584615600,101
1,1584615600,114
1,1584615600,115
1,1584615600,99
1,1584615600,108
1,1584615600,108
1,1584615600,103
1,1584615600,117
1,1584615600,104
1,1585738800,114
1,1585738800,103
1,1585738800,103
1,1585738800,107
1,1585738800,102
1,1585738800,117
1,1585738800,109
1,1585738800,106
1,1585738800,112
1,1585738800,93
1,1586174400,103
1,1586174400,116
1,1586174400,106
1,1586174400,112
1,1586174400,112
1,1586174400,110
1,1586174400,95
1,1586174400,112
1,1586174400,115
1,1586174400,109
1,1584529200,117
1,1584529200,115
1,1584529200,117
1,1584529200,96
1,1584529200,101
1,1584529200,101
1,1584529200,106
1,1584529200,109
1,1584529200,101
1,1584529200,101
1,1585998000,105
1,1585998000,101
1,1585998000,98
1,1585998000,104
1,1585998000,105
1,1585998000,116
1,1585998000,108
1,1585998000,109
1,1585998000,101
1,1585998000,107
1,1584097200,109
1,1584097200,104
1,1584097200,112
1,1584097200,118
1,1584097200,101
1,1584097200,98
1,1584097200,100
1,1584097200,110
1,1584097200,103
1,1584097200,103
1,1583665200,113
1,1583665200,109
1,1583665200,109
1,1583665200,108
1,1583665200,95
1,1583665200,104
1,1583665200,101
1,1583665200,114
1,1583665200,101
1,1583665200,103
1,1585047600,112
1,1585047600,123
1,1585047600,100
1,1585047600,112
1,1585047600,108
1,1585047600,91
1,1585047600,107
1,1585047600,108
1,1585047600,108
1,1585047600,116
1,1587038400,102
1,1587038400,101
1,1587038400,101
1,1587038400,105
1,1587038400,111
1,1587038400,98
1,1587038400,107
1,1587038400,109
1,1587038400,105
1,1587038400,102
1,1584874800,94
1,1584874800,103
1,1584874800,101
1,1584874800,119
1,1584874800,113
1,1584874800,111
1,1584874800,112
1,1584874800,106
1,1584874800,109
1,1584874800,105
1,1583146800,106
1,1583146800,95
1,1583146800,108
1,1583146800,114
1,1583146800,101
1,1583146800,108
1,1583146800,106
1,1583146800,102
1,1583146800,107
1,1583146800,107
1,1585393200,99
1,1585393200,106
1,1585393200,100
1,1585393200,108
1,1585393200,112
1,1585393200,103
1,1585393200,105
1,1585393200,113
1,1585393200,120
1,1585393200,109
1,1585738800,102
1,1585738800,108
1,1585738800,102
1,1585738800,100
1,1585738800,107
1,1585738800,89
1,1585738800,109
1,1585738800,114
1,1585738800,114
1,1585738800,102
1,1583492400,113
1,1583492400,106
1,1583492400,115
1,1583492400,110
1,1583492400,104
1,1583492400,103
1,1583492400,109
1,1583492400,96
1,1583492400,102
1,1583492400,109
1,1583146800,101
1,1583146800,115
1,1583146800,113
1,1583146800,103
1,1583146800,105
1,1583146800,110
1,1583146800,111
1,1583146800,109
1,1583146800,102
1,1583146800,99
1,1587470400,111
1,1587470400,102
1,1587470400,102
1,1587470400,113
1,1587470400,110
1,1587470400,112
1,1587470400,115
1,1587470400,112
1,1587470400,99
1,1587470400,108
1,1585479600,108
1,1585479600,98
1,1585479600,105
1,1585479600,102
1,1585479600,106
1,1585479600,102
1,1585479600,104
1,1585479600,109
1,1585479600,114
1,1585479600,106
1,1585393200,98
1,1585393200,109
1,1585393200,103
1,1585393200,109
1,1585393200,109
1,1585393200,106
1,1585393200,107
1,1585393200,100
1,1585393200,110
1,1585393200,104
1,1583838000,105
1,1583838000,101
1,1583838000,114
1,1583838000,98
1,1583838000,102
1,1583838000,105
1,1583838000,100
1,1583838000,104
1,1583838000,120
1,1583838000,104
1,1584270000,103
1,1584270000,101
1,1584270000,110
1,1584270000,111
1,1584270000,106
1,1584270000,106
1,1584270000,94
1,1584270000,100
1,1584270000,105
1,1584270000,102
1,1586779200,112
1,1586779200,101
1,1586779200,110
1,1586779200,116
1,1586779200,111
1,1586779200,107
1,1586779200,108
1,1586779200,108
1,1586779200,96
1,1586779200,100
1,1583233200,105
1,1583233200,102
1,1583233200,98
1,1583233200,105
1,1583233200,101
1,1583233200,112
1,1583233200,110
1,1583233200,106
1,1583233200,108
1,1583233200,110
1,1585738800,116
1,1585738800,110
1,1585738800,109
1,1585738800,102
1,1585738800,107
1,1585738800,101
1,1585738800,96
1,1585738800,101
1,1585738800,103
1,1585738800,118
1,1584961200,100
1,1584961200,114
1,1584961200,112
1,1584961200,104
1,1584961200,96
1,1584961200,115
1,1584961200,102
1,1584961200,117
1,1584961200,115
1,1584961200,102
1,1584529200,100
1,1584529200,106
1,1584529200,108
1,1584529200,113
1,1584529200,104
1,1584529200,104
1,1584529200,99
1,1584529200,114
1,1584529200,101
1,1584529200,101
1,1587988800,102
1,1587988800,94
1,1587988800,103
1,1587988800,107
1,1587988800,100
1,1587988800,111
1,1587988800,105
1,1587988800,102
1,1587988800,108
1,1587988800,103
1,1585566000,104
1,1585566000,106
1,1585566000,106
1,1585566000,106
1,1585566000,101
1,1585566000,113
1,1585566000,103
1,1585566000,110
1,1585566000,107
1,1585566000,93
1,1586779200,106
1,1586779200,104
1,1586779200,107
1,1586779200,111
1,1586779200,101
1,1586779200,105
1,1586779200,102
1,1586779200,97
1,1586779200,106
1,1586779200,116
1,1585825200,108
1,1585825200,103
1,1585825200,108
1,1585825200,103
1,1585825200,114
1,1585825200,101
1,1585825200,100
1,1585825200,99
1,1585825200,116
1,1585825200,116
1,1584874800,113
1,1584874800,98
1,1584874800,124
1,1584874800,101
1,1584874800,112
1,1584874800,101
1,1584874800,101
1,1584874800,103
1,1584874800,104
1,1584874800,100
1,1587556800,105
1,1587556800,104
1,1587556800,102
1,1587556800,106
1,1587556800,104
1,1587556800,109
1,1587556800,93
1,1587556800,101
1,1587556800,116
1,1587556800,112
1,1583406000,99
1,1583406000,102
1,1583406000,113
1,1583406000,100
1,1583406000,104
1,1583406000,118
1,1583406000,116
1,1583406000,102
1,1583406000,107
1,1583406000,112
1,1583319600,104
1,1583319600,110
1,1583319600,101
1,1583319600,111
1,1583319600,113
1,1583319600,119
1,1583319600,128
1,1583319600,111
1,1583319600,95
1,1583319600,102
1,1586952000,99
1,1586952000,119
1,1586952000,100
1,1586952000,102
1,1586952000,113
1,1586952000,101
1,1586952000,114
1,1586952000,110
1,1586952000,108
1,1586952000,106
1,1586433600,110
1,1586433600,92
1,1586433600,107
1,1586433600,101
1,1586433600,101
1,1586433600,106
1,1586433600,104
1,1586433600,106
1,1586433600,106
1,1586433600,100
1,1586952000,104
1,1586952000,106
1,1586952000,106
1,1586952000,103
1,1586952000,98
1,1586952000,105
1,1586952000,109
1,1586952000,116
1,1586952000,101
1,1586952000,106
1,1585306800,110
1,1585306800,104
1,1585306800,111
1,1585306800,103
1,1585306800,101
1,1585306800,107
1,1585306800,98
1,1585306800,103
1,1585306800,101
1,1585306800,106
1,1583060400,108
1,1583060400,114
1,1583060400,103
1,1583060400,107
1,1583060400,118
1,1583060400,109
1,1583060400,109
1,1583060400,106
1,1583060400,99
1,1583060400,113
1,1583319600,107
1,1583319600,108
1,1583319600,114
1,1583319600,103
1,1583319600,105
1,1583319600,97
1,1583319600,105
1,1583319600,110
1,1583319600,110
1,1583319600,102
1,1586088000,118
1,1586088000,104
1,1586088000,103
1,1586088000,104
1,1586088000,100
1,1586088000,99
1,1586088000,111
1,1586088000,107
1,1586088000,106
1,1586088000,103
1,1585738800,106
1,1585738800,120
1,1585738800,118
1,1585738800,106
1,1585738800,111
1,1585738800,111
1,1585738800,104
1,1585738800,117
1,1585738800,95
1,1585738800,109
1,1585393200,107
1,1585393200,120
1,1585393200,96
1,1585393200,115
1,1585393200,104
1,1585393200,113
1,1585393200,107
1,1585393200,111
1,1585393200,100
1,1585393200,114
1,1583319600,104
1,1583319600,112
1,1583319600,106
1,1583319600,105
1,1583319600,101
1,1583319600,90
1,1583319600,110
1,1583319600,107
1,1583319600,106
1,1583319600,111
1,1587038400,115
1,1587038400,101
1,1587038400,104
1,1587038400,97
1,1587038400,106
1,1587038400,101
1,1587038400,112
1,1587038400,102
1,1587038400,106
1,1587038400,103
1,1584183600,101
1,1584183600,107
1,1584183600,104
1,1584183600,103
1,1584183600,100
1,1584183600,106
1,1584183600,101
1,1584183600,97
1,1584183600,108
1,1584183600,101
1,1586865600,106
1,1586865600,105
1,1586865600,95
1,1586865600,112
1,1586865600,104
1,1586865600,105
1,1586865600,100
1,1586865600,111
1,1586865600,113
1,1586865600,105
1,1587297600,119
1,1587297600,113
1,1587297600,114
1,1587297600,108
1,1587297600,98
1,1587297600,104
1,1587297600,101
1,1587297600,108
1,1587297600,104
1,1587297600,101
1,1587211200,101
1,1587211200,121
1,1587211200,110
1,1587211200,112
1,1587211200,105
1,1587211200,100
1,1587211200,103
1,1587211200,106
1,1587211200,111
1,1587211200,92
1,1587384000,105
1,1587384000,96
1,1587384000,110
1,1587384000,101
1,1587384000,106
1,1587384000,103
1,1587384000,113
1,1587384000,116
1,1587384000,108
1,1587384000,102
1,1587729600,104
1,1587729600,115
1,1587729600,107
1,1587729600,105
1,1587729600,108
1,1587729600,105
1,1587729600,99
1,1587729600,104
1,1587729600,104
1,1587729600,116
1,1585738800,107
1,1585738800,110
1,1585738800,98
1,1585738800,108
1,1585738800,100
1,1585738800,111
1,1585738800,103
1,1585738800,101
1,1585738800,106
1,1585738800,111
1,1585566000,109
1,1585566000,104
1,1585566000,99
1,1585566000,110
1,1585566000,103
1,1585566000,108
1,1585566000,103
1,1585566000,105
1,1585566000,110
1,1585566000,106
1,1587902400,100
1,1587902400,99
1,1587902400,112
1,1587902400,106
1,1587902400,110
1,1587902400,101
1,1587902400,111
1,1587902400,101
1,1587902400,103
1,1587902400,113
1,1585393200,95
1,1585393200,115
1,1585393200,118
1,1585393200,105
1,1585393200,113
1,1585393200,116
1,1585393200,100
1,1585393200,110
1,1585393200,110
1,1585393200,102
1,1587384000,110
1,1587384000,107
1,1587384000,104
1,1587384000,103
1,1587384000,113
1,1587384000,114
1,1587384000,102
1,1587384000,104
1,1587384000,108
1,1587384000,98
1,1587556800,102
1,1587556800,112
1,1587556800,113
1,1587556800,106
1,1587556800,105
1,1587556800,115
1,1587556800,107
1,1587556800,94
1,1587556800,110
1,1587556800,103
1,1587297600,106
1,1587297600,122
1,1587297600,105
1,1587297600,98
1,1587297600,100
1,1587297600,106
1,1587297600,106
1,1587297600,111
1,1587297600,100
1,1587297600,112
1,1584874800,119
1,1584874800,108
1,1584874800,106
1,1584874800,108
1,1584874800,107
1,1584874800,116
1,1584874800,105
1,1584874800,105
1,1584874800,115
1,1584874800,94
1,1585479600,102
1,1585479600,105
1,1585479600,107
1,1585479600,105
1,1585479600,115
1,1585479600,101
1,1585479600,104
1,1585479600,107
1,1585479600,102
1,1585479600,98
1,1585047600,99
1,1585047600,100
1,1585047600,105
1,1585047600,109
1,1585047600,102
1,1585047600,106
1,1585047600,101
1,1585047600,112
1,1585047600,115
1,1585047600,107
1,1586692800,107
1,1586692800,101
1,1586692800,106
1,1586692800,107
1,1586692800,104
1,1586692800,99
1,1586692800,108
1,1586692800,119
1,1586692800,101
1,1586692800,108
1,1584356400,117
1,1584356400,108
1,1584356400,98
1,1584356400,107
1,1584356400,104
1,1584356400,112
1,1584356400,107
1,1584356400,104
1,1584356400,104
1,1584356400,103
1,1585134000,114
1,1585134000,98
1,1585134000,113
1,1585134000,104
1,1585134000,102
1,1585134000,108
1,1585134000,102
1,1585134000,103
1,1585134000,115
1,1585134000,102
1,1586606400,104
1,1586606400,96
1,1586606400,111
1,1586606400,106
1,1586606400,111
1,1586606400,105
1,1586606400,100
1,1586606400,100
1,1586606400,108
1,1586606400,112
1,1584874800,115
1,1584874800,102
1,1584874800,108
1,1584874800,102
1,1584874800,94
1,1584874800,103
1,1584874800,112
1,1584874800,108
1,1584874800,109
1,1584874800,105
1,1585306800,101
1,1585306800,113
1,1585306800,104
1,1585306800,103
1,1585306800,103
1,1585306800,112
1,1585306800,99
1,1585306800,100
1,1585306800,108
1,1585306800,105
1,1587470400,102
1,1587470400,106
1,1587470400,102
1,1587470400,120
1,1587470400,107
1,1587470400,105
1,1587470400,105
1,1587470400,116
1,1587470400,98
1,1587470400,108
1,1585566000,117
1,1585566000,102
1,1585566000,113
1,1585566000,103
1,1585566000,100
1,1585566000,99
1,1585566000,103
1,1585566000,100
1,1585566000,111
1,1585566000,105
1,1584874800,105
1,1584874800,103
1,1584874800,104
1,1584874800,107
1,1584874800,90
1,1584874800,107
1,1584874800,101
1,1584874800,101
1,1584874800,107
1,1584874800,100
1,1585220400,105
1,1585220400,111
1,1585220400,97
1,1585220400,100
1,1585220400,107
1,1585220400,100
1,1585220400,118
1,1585220400,106
1,1585220400,112
1,1585220400,108
1,1583578800,111
1,1583578800,106
1,1583578800,98
1,1583578800,109
1,1583578800,103
1,1583578800,110
1,1583578800,116
1,1583578800,110
1,1583578800,108
1,1583578800,103
1,1587297600,109
1,1587297600,124
1,1587297600,94
1,1587297600,112
1,1587297600,102
1,1587297600,114
1,1587297600,110
1,1587297600,106
1,1587297600,108
1,1587297600,110
1,1586865600,104
1,1586865600,107
1,1586865600,103
1,1586865600,103
1,1586865600,94
1,1586865600,104
1,1586865600,104
1,1586865600,109
1,1586865600,105
1,1586865600,104
1,1584702000,109
1,1584702000,115
1,1584702000,111
1,1584702000,103
1,1584702000,102
1,1584702000,103
1,1584702000,108
1,1584702000,109
1,1584702000,112
1,1584702000,95
1,1587124800,105
1,1587124800,102
1,1587124800,119
1,1587124800,114
1,1587124800,106
1,1587124800,110
1,1587124800,96
1,1587124800,101
1,1587124800,106
1,1587124800,104
1,1583233200,111
1,1583233200,108
1,1583233200,107
1,1583233200,98
1,1583233200,105
1,1583233200,107
1,1583233200,110
1,1583233200,106
1,1583233200,115
1,1583233200,104
1,1583319600,111
1,1583319600,109
1,1583319600,105
1,1583319600,108
1,1583319600,115
1,1583319600,107
1,1583319600,110
1,1583319600,90
1,1583319600,103
1,1583319600,102
1,1587297600,111
1,1587297600,114
1,1587297600,101
1,1587297600,104
1,1587297600,106
1,1587297600,108
1,1587297600,101
1,1587297600,107
1,1587297600,108
1,1587297600,95
1,1584615600,100
1,1584615600,124
1,1584615600,101
1,1584615600,95
1,1584615600,106
1,1584615600,102
1,1584615600,100
1,1584615600,109
1,1584615600,113
1,1584615600,102
1,1586865600,109
1,1586865600,112
1,1586865600,101
1,1586865600,108
1,1586865600,104
1,1586865600,103
1,1586865600,100
1,1586865600,101
1,1586865600,110
1,1586865600,92
1,1586433600,96
1,1586433600,108
1,1586433600,114
1,1586433600,103
1,1586433600,103
1,1586433600,103
1,1586433600,109
1,1586433600,106
1,1586433600,107
1,1586433600,107
1,1584874800,104
1,1584874800,104
1,1584874800,100
1,1584874800,98
1,1584874800,115
1,1584874800,103
1,1584874800,101
1,1584874800,113
1,1584874800,114
1,1584874800,117
1,1584010800,108
1,1584010800,104
1,1584010800,107
1,1584010800,107
1,1584010800,98
1,1584010800,110
1,1584010800,109
1,1584010800,113
1,1584010800,111
1,1584010800,104
1,1586433600,100
1,1586433600,103
1,1586433600,103
1,1586433600,109
1,1586433600,104
1,1586433600,111
1,1586433600,105
1,1586433600,113
1,1586433600,93
1,1586433600,108
1,1585220400,110
1,1585220400,112
1,1585220400,111
1,1585220400,102
1,1585220400,104
1,1585220400,105
1,1585220400,99
1,1585220400,113
1,1585220400,109
1,1585220400,109
1,1583492400,103
1,1583492400,101
1,1583492400,109
1,1583492400,107
1,1583492400,109
1,1583492400,117
1,1583492400,107
1,1583492400,100
1,1583492400,110
1,1583492400,99
1,1585825200,107
1,1585825200,112
1,1585825200,104
1,1585825200,96
1,1585825200,100
1,1585825200,102
1,1585825200,109
1,1585825200,106
1,1585825200,110
1,1585825200,102
1,1586692800,106
1,1586692800,109
1,1586692800,104
1,1586692800,96
1,1586692800,105
1,1586692800,106
1,1586692800,105
1,1586692800,120
1,1586692800,119
1,1586692800,106
1,1587643200,125
1,1587643200,112
1,1587643200,126
1,1587643200,106
1,1587643200,102
1,1587643200,118
1,1587643200,109
1,1587643200,111
1,1587643200,109
1,1587643200,99
1,1586952000,113
1,1586952000,109
1,1586952000,100
1,1586952000,96
1,1586952000,103
1,1586952000,113
1,1586952000,108
1,1586952000,100
1,1586952000,118
1,1586952000,108
1,1586606400,104
1,1586606400,93
1,1586606400,101
1,1586606400,108
1,1586606400,116
1,1586606400,100
1,1586606400,110
1,1586606400,104
1,1586606400,107
1,1586606400,117
1,1584442800,112
1,1584442800,98
1,1584442800,101
1,1584442800,104
1,1584442800,104
1,1584442800,113
1,1584442800,102
1,1584442800,104
1,1584442800,109
1,1584442800,113
1,1583146800,103
1,1583146800,110
1,1583146800,101
1,1583146800,102
1,1583146800,100
1,1583146800,99
1,1583146800,117
1,1583146800,116
1,1583146800,107
1,1583146800,102
1,1586347200,108
1,1586347200,108
1,1586347200,113
1,1586347200,108
1,1586347200,112
1,1586347200,110
1,1586347200,102
1,1586347200,95
1,1586347200,111
1,1586347200,101
1,1584615600,105
1,1584615600,95
1,1584615600,114
1,1584615600,113
1,1584615600,106
1,1584615600,101
1,1584615600,108
1,1584615600,112
1,1584615600,104
1,1584615600,101
1,1586952000,106
1,1586952000,105
1,1586952000,112
1,1586952000,100
1,1586952000,105
1,1586952000,103
1,1586952000,111
1,1586952000,105
1,1586952000,99
1,1586952000,115
1,1583492400,105
1,1583492400,105
1,1583492400,111
1,1583492400,104
1,1583492400,99
1,1583492400,110
1,1583492400,100
1,1583492400,104
1,1583492400,105
1,1583492400,104
1,1587556800,105
1,1587556800,96
1,1587556800,103
1,1587556800,100
1,1587556800,103
1,1587556800,105
1,1587556800,117
1,1587556800,107
1,1587556800,106
1,1587556800,113
1,1583492400,95
1,1583492400,114
1,1583492400,113
1,1583492400,109
1,1583492400,101
1,1583492400,110
1,1583492400,101
1,1583492400,109
1,1583492400,107
1,1583492400,115
1,1583924400,101
1,1583924400,113
1,1583924400,93
1,1583924400,100
1,1583924400,102
1,1583924400,116
1,1583924400,104
1,1583924400,105
1,1583924400,123
1,1583924400,106
1,1587729600,105
1,1587729600,103
1,1587729600,102
1,1587729600,106
1,1587729600,91
1,1587729600,112
1,1587729600,107
1,1587729600,108
1,1587729600,106
1,1587729600,104
1,1586260800,100
1,1586260800,108
1,1586260800,103
1,1586260800,110
1,1586260800,97
1,1586260800,109
1,1586260800,104
1,1586260800,100
1,1586260800,102
1,1586260800,112
1,1586779200,114
1,1586779200,111
1,1586779200,112
1,1586779200,112
1,1586779200,103
1,1586779200,103
1,1586779200,112
1,1586779200,99
1,1586779200,101
1,1586779200,102
1,1586692800,94
1,1586692800,106
1,1586692800,104
1,1586692800,100
1,1586692800,112
1,1586692800,103
1,1586692800,101
1,1586692800,109
1,1586692800,105
1,1586692800,105
1,1584183600,114
1,1584183600,101
1,1584183600,110
1,1584183600,100
1,1584183600,100
1,1584183600,108
1,1584183600,106
1,1584183600,112
1,1584183600,113
1,1584183600,94
1,1587038400,111
1,1587038400,102
1,1587038400,117
1,1587038400,110
1,1587038400,121
1,1587038400,106
1,1587038400,114
1,1587038400,90
1,1587038400,105
1,1587038400,104
1,1585566000,107
1,1585566000,102
1,1585566000,115
1,1585566000,106
1,1585566000,99
1,1585566000,106
1,1585566000,105
1,1585566000,106
1,1585566000,106
1,1585566000,111
1,1586520000,104
1,1586520000,101
1,1586520000,104
1,1586520000,104
1,1586520000,107
1,1586520000,109
1,1586520000,107
1,1586520000,99
1,1586520000,115
1,1586520000,107
1,1586347200,102
1,1586347200,109
1,1586347200,102
1,1586347200,102
1,1586347200,124
1,1586347200,95
1,1586347200,105
1,1586347200,101
1,1586347200,105
1,1586347200,102
1,1584874800,111
1,1584874800,110
1,1584874800,111
1,1584874800,107
1,1584874800,113
1,1584874800,104
1,1584874800,102
1,1584874800,112
1,1584874800,111
1,1584874800,97
1,1586347200,97
1,1586347200,110
1,1586347200,121
1,1586347200,102
1,1586347200,108
1,1586347200,103
1,1586347200,104
1,1586347200,114
1,1586347200,100
1,1586347200,104
1,1585738800,113
1,1585738800,90
1,1585738800,113
1,1585738800,107
1,1585738800,103
1,1585738800,105
1,1585738800,109
1,1585738800,101
1,1585738800,111
1,1585738800,103
1,1585911600,107
1,1585911600,98
1,1585911600,102
1,1585911600,100
1,1585911600,103
1,1585911600,106
1,1585911600,110
1,1585911600,110
1,1585911600,103
1,1585911600,101
1,1584097200,114
1,1584097200,110
1,1584097200,109
1,1584097200,104
1,1584097200,111
1,1584097200,109
1,1584097200,115
1,1584097200,105
1,1584097200,100
1,1584097200,99
1,1587556800,101
1,1587556800,104
1,1587556800,99
1,1587556800,107
1,1587556800,111
1,1587556800,106
1,1587556800,100
1,1587556800,112
1,1587556800,109
1,1587556800,106
1,1583751600,107
1,1583751600,104
1,1583751600,104
1,1583751600,98
1,1583751600,118
1,1583751600,110
1,1583751600,105
1,1583751600,111
1,1583751600,110
1,1583751600,109
1,1586260800,105
1,1586260800,104
1,1586260800,102
1,1586260800,108
1,1586260800,107
1,1586260800,102
1,1586260800,104
1,1586260800,109
1,1586260800,92
1,1586260800,119
1,1585393200,108
1,1585393200,115
1,1585393200,114
1,1585393200,100
1,1585393200,105
1,1585393200,103
1,1585393200,106
1,1585393200,99
1,1585393200,101
1,1585393200,111
1,1583406000,110
1,1583406000,111
1,1583406000,110
1,1583406000,103
1,1583406000,104
1,1583406000,106
1,1583406000,95
1,1583406000,101
1,1583406000,104
1,1583406000,101
1,1585220400,100
1,1585220400,100
1,1585220400,111
1,1585220400,100
1,1585220400,98
1,1585220400,102
1,1585220400,106
1,1585220400,104
1,1585220400,109
1,1585220400,108
1,1585738800,109
1,1585738800,103
1,1585738800,117
1,1585738800,108
1,1585738800,104
1,1585738800,100
1,1585738800,102
1,1585738800,102
1,1585738800,108
1,1585738800,97
1,1585306800,111
1,1585306800,112
1,1585306800,98
1,1585306800,120
1,1585306800,108
1,1585306800,103
1,1585306800,103
1,1585306800,105
1,1585306800,117
1,1585306800,105
1,1583233200,102
1,1583233200,99
1,1583233200,103
1,1583233200,103
1,1583233200,108
1,1583233200,109
1,1583233200,106
1,1583233200,106
1,1583233200,103
1,1583233200,100
1,1586606400,112
1,1586606400,103
1,1586606400,101
1,1586606400,98
1,1586606400,110
1,1586606400,109
1,1586606400,120
1,1586606400,112
1,1586606400,110
1,1586606400,100
1,1583146800,112
1,1583146800,112
1,1583146800,109
1,1583146800,103
1,1583146800,106
1,1583146800,113
1,1583146800,104
1,1583146800,113
1,1583146800,109
1,1583146800,97
1,1586779200,111
1,1586779200,109
1,1586779200,95
1,1586779200,110
1,1586779200,105
1,1586779200,104
1,1586779200,109
1,1586779200,110
1,1586779200,103
1,1586779200,114
1,1584270000,87
1,1584270000,113
1,1584270000,102
1,1584270000,100
1,1584270000,105
1,1584270000,111
1,1584270000,101
1,1584270000,103
1,1584270000,114
1,1584270000,113
1,1586952000,106
1,1586952000,106
1,1586952000,106
1,1586952000,100
1,1586952000,112
1,1586952000,94
1,1586952000,109
1,1586952000,104
1,1586952000,102
1,1586952000,116
1,1587384000,101
1,1587384000,108
1,1587384000,118
1,1587384000,104
1,1587384000,93
1,1587384000,100
1,1587384000,115
1,1587384000,108
1,1587384000,119
1,1587384000,110
1,1587038400,100
1,1587038400,100
1,1587038400,97
1,1587038400,110
1,1587038400,119
1,1587038400,107
1,1587038400,111
1,1587038400,118
1,1587038400,107
1,1587038400,103
1,1584097200,109
1,1584097200,108
1,1584097200,121
1,1584097200,106
1,1584097200,116
1,1584097200,99
1,1584097200,113
